Park,Timepoint,Year,Name,Municipality,Urban_Kmeans_Cluster,MedianIncome,Distance.From.CityCenter(km),Park_Area(m2),Perimeter-Area_ratio,Population_Density_in_Surrounding_Area,Imperviousness_in_500m_boundary,Soil_Water_Holding_Capacity,BD_mean,Soil_Nitrogen_Percentage,Soil_Carbon_Percentage,Soil_pH,MedianResidentAge,Soil_Sand,Soil_Silt,Soil_Clay,Soil_Saturation,Soil_Moisture,PC1_Urban,PC2_SoilSpatial,PC3_SoilResource,Abundance_per_kg,Richness,BrayCurtis_BetweenPark,Shannon_WholePark,Entomobryidae,Sminthuridae,Isotomidae,Onychiuridae,Neanuridae,Hypogasturidae,Oribatidae_Phenopelopidae_Morpho1,Prostigmata_Erythraeoidea_Morpho2,Prostigmata_Tydeidae_Morpho_2,Mesostigmata_Rhodacaridae_Morpho4,Mesostigmata_Digamasellidae_Longoseuis_Morpho4,Mesostigmata_Macrochelidae_Morpho1,Mesostigmata_Rhodacaridae_Minirhodacarellus_minimus,Oribatidae_Brachychthoniidae_Morpho1,Prostigmata_Erythraeoidea_Morpho3,Prostigmata_Tetranychoidea_Morpho1,Prostigmata_Erythraeoidea_Morpho1,Prostig12,Oribatidae_Eniochthoniidae_Morpho1,Prostigmata_Pyemotoidea_Morpho2,Prostigmata_Tydeidae_Morpho_1,Mesostig1,Mesostigmata_Rhodacaridae_Morpho2,Mesostigmata_Dermanyssidae_Morpho1,Mesostigmata_Parasitidae_Morpho2,Mesostigmata_Dermanyssidae_Morpho2,Mesostigmata_Laelapidae_Morpho4,Mesostigmata_Laelapidae_Morpho5,Mesostigmata_Digamasellidae_Morpho3,Mesostigmata_Ascidae_Xenoseius_Morpho2,Mesostigmata_Digamasellidae_Morpho1,Mesostig11,Mesostigmata_Blattisociidae_Lasioscius_Morpho1,Mesostigmata_Parholaspididae_Morpho1,Mesostigmata_Rhodacaridae_Morpho1,Mesostigmata_Parasitidae_Morpho1,Mesostigmata_Laelapidae_Morpho1,Mesostigmata_Trachyuropodidae_Morpho1,Mesostigmata_Blattisociidae_Morpho2,Mesostigmata_Eviphididae_Morpho2,Mesostigmata_Ascidae_Morpho1,Mesostigmata_Ameroseiidae_Morpho1,Mesostigmata_Rhodacaridae_Protogamasellopsis_Morpho3,Mesostigmata_Thinozerconidae_Morpho1,Mesostig24,Mesostigmata_Eviphididae_Morpho3,Mesostigmata_Ascidae_Xenoseius_Morpho3,Mesostigmata_Uropodidae_Morpho1,Mesostigmata_Digamasellidae_Morpho2,Endeostigmata_Alicorhagiidae_Morpho1,Mesostigmata_Laelapidae_Morpho2,Mesostigmata_Uropodoidae_Morpho3,Mesostigmata_Ameroseiidae_Morpho2,Mesostigmata_Pachylaelapidae_Sphaeerolaelaps_halothyroidea,Oribatidae_Parakalummidae_Morpho1,Oribatidae_Oribatellidae_Oribatella_Morpho1,Oribatidae_Tectocepheidae_Techtocepheus_Morpho3,Oribatidae_Galumnidae_Morpho3,Oribatidae_Oribatulidae_Morpho2,Oribatid8,Oribatidae_Parakalummidae_Morpho3,Oribatidae_Galumnidae_Morpho1,Oribatidae_Eupthiracaridae_Morpho1,Oribatidae_Hermanniidae_Hermania_reticulata,Oribatidae_Camisiidae_Platynothrus_peltifer,Oribatidae_Tectocepheidae_Morpho1,Oribatidae_Haplozeticae_Morpho1,Oribatidae_Galumnidae_Morpho2,Oribatidae_Oribatellidae_Morpho2,Oribatidae_Tectocepheidae_Morpho2,Oribatidae_Parakalummidae_Neoribates_Morpho2,Oribatidae_Opiidae_Morpho1,Oribatidae_Achipteriidae_Morpho1,Oribatidae_Eulohmanniidae_Morpho2,Oribatidae_Oribatulidae_Morpho1,Astig2,Astigmata_Hypopi_Morpho1,Astig4,Astigmata_Hypopi_Morpho2,Astigmata_Acaridae,Prostigmata_Pyemotoidea_Morpho1,Astig8,Astig9,Astig10,Astig11,Astig12,Astig13,Astig14,Astig15,Astig16,Brachymyrmex_depilis,Ponera pennsylvanica,Tetramorium_immigrans,Lasius_americanus,Lasius_nearcticus,Enchytraeid,Fungus_Gnat_Larvae,Millipede,Pauropod,Protura,Staphylinid,Symphylan,Isopod,Snail,Pseudoscorpion,Parasitic wasp,Mesostigmata_Trachyuropodidae_Leonardiella_Morpho1,Prostig20,Mesostigmata_Podocinidae_Morpho1,Mesostigmata_Laelapidae_Ololaelaps_Morpho3,Mesostigmata_Eviphididae_Morpho1,Prenolepis_imparis,Lithobiidae,Geophilidae,Total_Centipedes,Japygoidea,Campodeidae,Total_Diplura,Prostig 22,Mesostigmata_Uropodidae_Morpho2,Earwig,Tetramorium immigrans,Araneae
39,Fall,2022,VeteransMemorialPark,Town of Henrietta,Low_Urban,73475,10.05,233616,0.009627979,838.2,22.29560765,29.37853107,1.517102594,0.2264302,3.215303,6.4,43.7,36,39,25,0.605733833,17.79557022,0.745191285,0.455420955,-0.404753604,162.7166938,33,0.84652767,2.307734983,0.012079192,0.012472853,0.04025737,0.003025769,0,0,2.52E-04,0,0,0,0,3.17E-04,0,0,0,0,0,3.30E-04,0,0,0,0.00100859,0.00100859,0,0,0,0.001765032,0,0.005638579,0.004298449,0,0,0,5.76E-04,0,0,0,0,7.56E-04,2.46E-04,6.60E-04,0,6.34E-04,9.77E-04,0,0,0.003025769,0,0,2.52E-04,7.56E-04,0,0,0,4.92E-04,0.005000174,0,0,0,0,0.001481342,0,0,6.60E-04,0.003627869,0,0.002110189,0.050900889,0,0,0,0,0,0,0,0,0,6.34E-04,0,0,0,0,0,0,0,0,0,0,0,0,2.52E-04,0,0,0,0,0,2.52E-04,0,0,0,0.003021152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003947777
39,Spring,2021,VeteransMemorialPark,Town of Henrietta,Low_Urban,73475,10.05,233616,0.009627979,838.2,22.29560765,29.37853107,1.517102594,0.2264302,3.215303,6.4,43.7,36,39,25,0.605733833,17.79557022,0.745191285,0.455420955,-0.404753604,169.5989892,30,0.763001906,2.519289253,0.01036079,0,0.038432662,3.67E-04,0,0,0.013543811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001311389,0,0,0,0.018850268,0,0.001007269,0.002248207,0,0,0,5.71E-04,0,4.45E-04,1.87E-04,0,0,0,0.001670042,1.87E-04,0,0,3.75E-04,0,0,0,0,5.64E-04,0,0,0,0,0.014879473,0.001522845,0,1.90E-04,0.001780884,0,0.00301564,0,0,0.005807868,0.008056075,0,0.011195763,0.025184866,0,0,0,1.90E-04,0,0,0,0,0,0,0,3.75E-04,0,0,0,0,0,0,0,0,0,0,0.005323003,0,0,0,7.61E-04,6.33E-04,5.62E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,Spring,2022,VeteransMemorialPark,Town of Henrietta,Low_Urban,73475,10.05,233616,0.009627979,838.2,22.29560765,29.37853107,1.517102594,0.2264302,3.215303,6.4,43.7,36,39,25,0.605733833,17.79557022,0.745191285,0.455420955,-0.404753604,68.617574,34,0.74080386,2.479868138,0,0.002479892,0.01241055,4.92E-04,0,2.22E-04,2.26E-04,0,0,0,0,2.66E-04,0,0,0,0.00111045,0,0,0,0,0,0,6.78E-04,0,0,0,2.22E-04,0.001116658,2.26E-04,0,5.45E-04,0,0,0,0,0,0,0,0,0,0,0,4.52E-04,0,0,0,0,0,4.52E-04,0,0,4.52E-04,0,0,0.003376051,0.0054807,0,4.52E-04,2.66E-04,0,4.92E-04,0,0,0.009206217,0.001450849,0,0.003312322,2.79E-04,0,0,0,0,0,0,0,0,4.92E-04,0,4.52E-04,0,0,0,0,0,0,0,0,0,0,0,0.018996912,6.78E-04,0,4.44E-04,2.26E-04,2.22E-04,5.32E-04,0,0,2.26E-04,0,6.78E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,Fall,2021,WadsworthSquarePark,City of Rochester,High_Urban,20118,0.72,3285.81,0.069857965,7930.7,71.97605083,27.23258096,1.187181667,0.2342463,3.673786,7.25,27.8,50,27,23,0.383170018,10.43470855,-0.990867307,-0.023400603,-0.392909732,253.8167412,28,0.663801023,1.957979902,0.05429667,0,0.014347011,0,0,0,5.63E-04,0,0,0,0,0,0,0,3.54E-04,0,0,0,0,0,0,0,0,0,0,0,0.002806634,0.003867416,0,0,0,0,0,0,2.81E-04,0,0,0,0.001685581,6.61E-04,0,0,0,0,0,0,0,0,0,6.34E-04,0,0,0,0,0.017223095,0,0.007604427,0,0,0.015812749,0,0,5.65E-04,0,0,0,0.00339571,0,0,0,0,2.82E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110736609,0.001272545,0.002475158,0,0.004490614,0,0,0.001403317,0,0,0.001479449,9.18E-04,0,0,0,0,0,0,0,0,0,0,0.001122654,0,0.001122654,8.42E-04,0,8.42E-04,0,0,0,0,0.002732855
40,Fall,2022,WadsworthSquarePark,City of Rochester,High_Urban,20118,0.72,3285.81,0.069857965,7930.7,71.97605083,27.23258096,1.187181667,0.2342463,3.673786,7.25,27.8,50,27,23,0.383170018,10.43470855,-0.990867307,-0.023400603,-0.392909732,321.2459158,47,0.682107608,2.023437868,0.002204501,0.014511954,0.006604171,0,0,0,0.003506168,0,0,4.33E-04,0,0,0,0,0,0,0,2.20E-04,0,0,0,8.81E-04,8.78E-04,0,0,0,0,0,0.004407351,0,0,2.17E-04,6.61E-04,4.52E-04,0,0,0,0,0,0,0.001542484,0,0.003081113,0,0,0,0.002207274,0,2.20E-04,2.17E-04,2.20E-04,0,0,0.006110449,0.019705673,0,0.003746032,0,0,0,0.024896889,0.010896437,4.46E-04,0.002168516,0,0,0.009385687,2.20E-04,0,0,0,0,0,0,0,0,0,8.81E-04,4.41E-04,0,0,0,0,0,0,0,0,0,0,0,0.175326892,2.20E-04,2.20E-04,0.002642582,2.17E-04,6.49E-04,2.17E-04,4.40E-04,2.17E-04,0,2.17E-04,0.009432539,0,2.26E-04,0,0,0,0,0,0,0,0,4.52E-04,0,4.52E-04,0.003165375,0,0.003165375,2.20E-04,0,0,0,0.002404343
40,Spring,2021,WadsworthSquarePark,City of Rochester,High_Urban,20118,0.72,3285.81,0.069857965,7930.7,71.97605083,27.23258096,1.187181667,0.2342463,3.673786,7.25,27.8,50,27,23,0.383170018,10.43470855,-0.990867307,-0.023400603,-0.392909732,227.6343735,30,0.598870898,2.534068416,0.003529831,0.007751797,0.007282394,0,0,5.63E-04,0.010107172,0,0,8.42E-04,0,0,0,0,0,0.006209814,0,0,0,0,0,0,2.81E-04,0,0,0,0.01308083,0,0.004171799,0,0,0,0,0.001411321,0,0,0,0,0,0,0.006774343,0,0.001403317,0,0,0,0,0,0,2.82E-04,0,0,0,0,0.042394584,0.001122654,0,0,0.001414376,0,0.009417557,0,0.002895427,0,0,0,0.009248471,0,0,0.002975646,0,0,0,0,0,0,0,0.039014019,0,0,0,0,0,0,0,0,0,0,0,0,0.047568326,0.002311961,0,0,0,0.001129057,0.001932971,6.36E-04,0,0,0,2.82E-04,0,0,0,0,0,0,0,0,0,0,0,0,0.001318479,0,0,2.82E-04,0,0,0,0,0
40,Spring,2022,WadsworthSquarePark,City of Rochester,High_Urban,20118,0.72,3285.81,0.069857965,7930.7,71.97605083,27.23258096,1.187181667,0.2342463,3.673786,7.25,27.8,50,27,23,0.383170018,10.43470855,-0.990867307,-0.023400603,-0.392909732,103.3109418,27,0.645437384,2.171313949,0,0.014016997,0.020195696,0,0,0,2.23E-04,0,0,0,0,0,0,0,0,0.003257814,0,0,0,0,0,0,0,0,0,0,0.003184033,5.36E-04,0.003251237,2.68E-04,0,0,0,0,1.94E-04,0,0,0,0,0,0,0,3.87E-04,0,0,0,5.36E-04,0,0,0.001919365,0,0,0,0,0.005039176,0,0,7.74E-04,0,0,0.00263275,0,0.003971778,0,0,0,0.00318018,0,0,0,0,0,0,0,0,0,0,2.68E-04,0,0,0,0,0,0,0,0,0,0,0,0,0.036088019,0,0,0,0,4.16E-04,0.001025917,2.23E-04,0,2.68E-04,0,8.03E-04,0,2.68E-04,0,0,0,0,0,0,0,0,1.94E-04,0,1.93E-04,0,0,0,0,0,0,0,0
41,Fall,2021,WashingtonSquarePark,City of Rochester,High_Urban,23456,0.37,2189.72,0.085782657,5006.9,75.78867331,23.97397397,1.558475551,0.3236609,5.833558,7.31,45.7,45,36,19,0.531233757,12.73578426,-0.62307918,-0.480971659,0.47607156,26.739948,21,0.935981953,2.621665953,9.74E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37E-04,0,0,0,0,0,0,3.44E-04,6.49E-04,0,0,0,0,0.001647369,0,0,3.25E-04,0,0,0,0,0,0,0,0,0,0.00162267,0,0.00686658,0,0,0,0,0,0,0.001647369,0,0,0,0,0,0,0,0,0,0,0,0.001032129,0.001010651,0,0,0,0,0,0,0,0,0,0,3.37E-04,0,0,0,0.002644431,3.60E-04,0,0,0,0,0,0,0,0,0,0,0,3.44E-04,0,0,0,0,0,0,0.001947204,3.25E-04,0,0,6.49E-04,0,0,0,0,0,0,0,0,0,0,0,0.00167083,0.00167083,0,0,0,0,0,0,0,3.37E-04
41,Fall,2022,WashingtonSquarePark,City of Rochester,High_Urban,23456,0.37,2189.72,0.085782657,5006.9,75.78867331,23.97397397,1.558475551,0.3236609,5.833558,7.31,45.7,45,36,19,0.531233757,12.73578426,-0.62307918,-0.480971659,0.47607156,46.970413,28,0.82583043,2.640061021,0.001278346,0.001124829,2.68E-04,0,0,0,7.57E-04,0,0,0,0,3.73E-04,0,0,0,0,0,0,0,0,0,0,7.57E-04,0,0,0,3.02E-04,0,5.37E-04,0,0,0,5.21E-04,0,0,0,0,0,0,0,0,0,0.003172839,0,0,0,0.001530839,0,0,5.05E-04,0,0,0,3.02E-04,5.37E-04,2.68E-04,0,0,0,0,0,5.05E-04,0.002261121,0,0,0,0,0,0,0,0,0.00452972,0,2.68E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010898573,2.52E-04,0,0,0,0.006940171,0,3.73E-04,0,0,0,0.004996869,2.52E-04,0,0,0,0,0,0,0,0,0,2.52E-04,0.001476299,0.001728792,0,0,0,0,0,0,0,0
41,Spring,2021,WashingtonSquarePark,City of Rochester,High_Urban,23456,0.37,2189.72,0.085782657,5006.9,75.78867331,23.97397397,1.558475551,0.3236609,5.833558,7.31,45.7,45,36,19,0.531233757,12.73578426,-0.62307918,-0.480971659,0.47607156,83.809881,28,0.850218247,2.901697381,9.61E-04,0.00093,0.005110524,0,0,0,4.80E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001347535,0,0,0,0.001441376,0,8.98E-04,4.80E-04,0,0,0.002402293,0.001441376,0.003527562,0,4.49E-04,0,0,0,0,0,0.006538739,0,0,0,0.009609172,0,0,0.007438435,0,0,0,0,0.003172223,0,0,0,0,0,0,0,0.012550612,0,0,0,0,0.002245892,0,0,0,4.80E-04,0,0,0,0,0,4.33E-04,0,0.003812388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006892424,0.001921834,0.001314602,0,4.49E-04,0,0.004276381,0,0,0,0,0,0,0,0,0,0,0,0,0.001842807,0,0,0.001362349,0,0,0,0,0
41,Spring,2022,WashingtonSquarePark,City of Rochester,High_Urban,23456,0.37,2189.72,0.085782657,5006.9,75.78867331,23.97397397,1.558475551,0.3236609,5.833558,7.31,45.7,45,36,19,0.531233757,12.73578426,-0.62307918,-0.480971659,0.47607156,55.8075815,29,0.924574423,2.26407126,0,0.002735643,0.024689751,0,0,2.72E-04,0,0,0,2.25E-04,0,0,0,0,0,0.002439798,0,0,0,0,0,0,0.004523256,0,2.49E-04,0,2.49E-04,0,4.73E-04,0,0,0,0,4.98E-04,0,0,0,0,0,0,0,0,0.001216117,0,0,0,2.49E-04,0,0,0.001015344,0,0,0,0,9.95E-04,0,0,0,0,0,2.49E-04,0,0.001740515,0,0,0,0,0,0,0,0,0.005452518,0,2.25E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49E-04,0,0,0.00153589,5.21E-04,7.68E-04,0,0,0,0.001288966,2.72E-04,0,0,0,0,0,0,0,0,0,0,2.48E-04,2.48E-04,0.001466631,0,0.001466723,0,0,0,0,2.49E-04
42,Fall,2021,GeneseeGatewayPark,City of Rochester,High_Urban,23456,1.62,16758.18,0.07886231,9888.5,79.00176201,28.32929782,1.494128021,0.2633291,4.498212,7.34,32.7,54,26,20,0.344643679,9.763513429,-1.006210321,0.091930004,0.055070256,81.16677625,25,0.772757652,1.888986266,0.035514233,0,0,0,0,4.66E-04,7.83E-04,0,0,0,0,2.61E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00130567,2.61E-04,0,0,2.61E-04,0,0,0,0,0,2.61E-04,0,0,3.03E-04,0,0,0,0,0,0,0,0,0,0,2.61E-04,0,0,0,0.004600464,0.00151683,3.23E-04,0,0,0,0,0.006488623,0.002044916,0,0,0,0,3.23E-04,0,0,0,0,0,0,0,0,0,3.23E-04,0.004700413,3.23E-04,0,0,0,0,0,0,0,0,0,0,0.018432714,3.23E-04,0,0,0,0,0,0,0,0,5.22E-04,5.22E-04,0,0,0,0,0,0,0,0,0,0,5.22E-04,0,5.22E-04,0,0,0,0,0,0,0,0
42,Fall,2022,GeneseeGatewayPark,City of Rochester,High_Urban,23456,1.62,16758.18,0.07886231,9888.5,79.00176201,28.32929782,1.494128021,0.2633291,4.498212,7.34,32.7,54,26,20,0.344643679,9.763513429,-1.006210321,0.091930004,0.055070256,164.5029868,40,0.664351605,2.828094213,0.004735791,0.003711442,0.017664025,0,0,0,0.003811458,0,0,0,0,2.65E-04,0,0,0,0,0,0,0,0,0,0,0.011247251,0,0,0,0.002719551,3.16E-04,0.005258842,0,0,0.002384852,0,0,2.92E-04,0,0,0,2.65E-04,0,6.98E-04,0,0.007094319,2.92E-04,3.16E-04,0,0.01357334,0,2.65E-04,0.001480402,0,0,0.006630108,5.32E-04,0.003411434,0,0.00387191,0,0,0,0.001554868,0.014229084,0.003055722,0,0,0,2.65E-04,0,0,0,0,6.08E-04,0,0,0,0,0.007227382,8.46E-04,0,0,0,0,0,0,0,0,0,0,0,0,0.03779565,5.84E-04,0,0.004420072,0,5.57E-04,0,0,0,0,0,2.92E-04,0,0,0,0,0,0,0,0,0,0,2.92E-04,0,2.92E-04,5.32E-04,2.92E-04,8.24E-04,0,0,0,0,0
42,Spring,2022,GeneseeGatewayPark,City of Rochester,High_Urban,23456,1.62,16758.18,0.07886231,9888.5,79.00176201,28.32929782,1.494128021,0.2633291,4.498212,7.34,32.7,54,26,20,0.344643679,9.763513429,-1.006210321,0.091930004,0.055070256,68.439687,32,0.848315731,2.312533315,0,2.14E-04,0.029596887,0,0,2.49E-04,0.001308579,0,0,2.14E-04,0,0,0,0,0,0.003652903,0,0,0,0,5.23E-04,0,2.05E-04,0,0,0,2.05E-04,0,0.001046863,2.49E-04,0,0,0,9.51E-04,0,2.49E-04,0,0,0,0,0,0,0.001046863,0,0,0,0.001200113,0,2.05E-04,0.00290988,0,0,0,0,0.006874614,5.23E-04,0,0,0,0,2.62E-04,2.62E-04,0.004197413,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003703443,5.23E-04,5.10E-04,0,2.49E-04,0.002770408,5.10E-04,0.001308579,0,0.00161254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.04E-04
43,Fall,2021,WebsterFirstRespondersPark,Town of Webster,Low_Urban,32325,16.91,151638.55,0.013498283,1702.5,20.2360867,26.93602694,1.381353774,0.2414931,3.080238,7.42,49,58,25,17,0.623722357,16.80060222,0.124645993,0.529400053,0.022361296,76.4924085,29,0.616792785,2.66035434,0.003639735,6.85E-04,0.006398048,0,0,0.001374019,2.23E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003435047,4.56E-04,0,0,0.003867817,0.004756184,0,0.002950125,0,0,0,6.70E-04,0,0,0,0,0.001131558,2.28E-04,4.47E-04,0,6.84E-04,9.15E-04,0,0,0,0,0,2.23E-04,0,0,0,0,0.002023986,0.018689119,0,0,0,8.98E-04,0.003678399,0,4.56E-04,0,6.87E-04,0,0.002056195,0,0,0,0,0,0,0,0,0,0,2.23E-04,0,0.002269114,0,0,0,0,0,0,0,0,0,0,0.012280939,0,0,0,0,9.23E-04,0,0,0,0,0,2.23E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,Fall,2022,WebsterFirstRespondersPark,Town of Webster,Low_Urban,32325,16.91,151638.55,0.013498283,1702.5,20.2360867,26.93602694,1.381353774,0.2414931,3.080238,7.42,49,58,25,17,0.623722357,16.80060222,0.124645993,0.529400053,0.022361296,186.5705893,37,0.445556749,2.519288268,2.60E-04,5.89E-04,0.001644931,0.001627919,0,0,0.001731461,0,0,0,0,2.43E-04,0,0,0,0,0,0,0,0,0,0.001818338,0,0,0,0,0.00103905,3.46E-04,0.001626491,0.001731461,0,0,0,0.004882519,2.60E-04,3.46E-04,0,0,9.52E-04,5.89E-04,0,0,6.93E-04,0.002616173,0,0,0,0,0.001178205,0,0,0,0,0,0.010818647,0.049448474,0.027010792,5.20E-04,0,0,0.014464043,0.001558576,0,0,0.001471872,0,0.015190991,0.010735059,0,0,0,0,0,0,0,0,0,7.95E-04,0,0,0,0,0,0,0,0,0,0,0,0,0.024586747,8.98E-04,0.001385169,0.001122574,0,0,2.60E-04,0,0,0,2.60E-04,0,0,0,0,0,0,0,0,0,6.93E-04,0,0,0,0,0,0,0,0,0,0,0,0.001178205
43,Spring,2021,WebsterFirstRespondersPark,Town of Webster,Low_Urban,32325,16.91,151638.55,0.013498283,1702.5,20.2360867,26.93602694,1.381353774,0.2414931,3.080238,7.42,49,58,25,17,0.623722357,16.80060222,0.124645993,0.529400053,0.022361296,107.9057495,35,0.663166219,2.894218523,0.002074754,0.004975412,0.009838819,4.56E-04,0,0,9.12E-04,0,0,9.23E-04,0,0,0,0,0,0,0,0,0,0,0,0,0.00273699,4.56E-04,0,0,0.002514431,2.31E-04,0,0.003843854,0.003349347,0,0,2.28E-04,0,0,0,0,2.28E-04,0,0,0,6.84E-04,6.90E-04,2.28E-04,0,0,0,0,0,0,0,0,0,0.006965118,0.014313878,2.28E-04,0,2.28E-04,2.31E-04,0.001810282,0,0,0.008367893,0.002739913,0.003126057,0.014644702,0.006921984,0,4.47E-04,0,2.28E-04,0,0,0,0,0,6.84E-04,0,0,0,0,0,0,0,0,0,0,0,0,0.008939052,0,0,0,0,6.79E-04,0.002750799,0,0,0,2.31E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,Spring,2022,WebsterFirstRespondersPark,Town of Webster,Low_Urban,32325,16.91,151638.55,0.013498283,1702.5,20.2360867,26.93602694,1.381353774,0.2414931,3.080238,7.42,49,58,25,17,0.623722357,16.80060222,0.124645993,0.529400053,0.022361296,52.4677675,24,0.776511668,2.48178954,0,0,0.001101582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20E-04,0,0,0,0,0,0,5.20E-04,2.96E-04,0,0,0,0,0,0,0,0,0,2.96E-04,0,0,0,0,0,0,0,0,0,3.00E-04,0.011125671,0.006887054,0.001476107,0,0,0.00133229,0.006423042,6.57E-04,8.95E-04,0.001848639,0,0.004062894,0.002301906,0,0,0,0,0,0,0,0,4.41E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008955722,5.96E-04,5.99E-04,0,0,2.19E-04,0.001177299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-04,2.19E-04,0,0,0,0,0,0,0,0
44,Fall,2021,WhiteBrookNatureArea,Town of Perinton,Low_Urban,23456,20.03,63198.09,0.017382171,996.6,3.679118416,27.77777778,1.572295078,0.2726327,3.264385,6.77,39.2,48,32,20,0.535676189,14.87989413,0.173516543,0.434881683,0.030092599,132.974116,32,0.47337668,2.627117071,2.06E-04,0.001955885,0.003011914,0,0,0,0.001257882,0,0,0,0,2.57E-04,0,0,0,0,0,0,0,0,0,0,4.11E-04,0,0,0,0.003347117,0.007147803,0,0.00226084,0,0,0,0.001278055,2.28E-04,0,0,0,0.00159576,2.28E-04,0,0,0.006373684,7.08E-04,0,0,0,0,0,0,0,0,0,0,0.006526625,0.034793,0,2.06E-04,0,0,0.002941089,0.002574705,0.0030543,0,0,0,0.005243213,0.007947461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020820619,6.17E-04,0,0.011650821,0,0.001017036,0,2.57E-04,0,0,2.28E-04,0.003917998,0,2.74E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.39E-04
44,Fall,2022,WhiteBrookNatureArea,Town of Perinton,Low_Urban,23456,20.03,63198.09,0.017382171,996.6,3.679118416,27.77777778,1.572295078,0.2726327,3.264385,6.77,39.2,48,32,20,0.535676189,14.87989413,0.173516543,0.434881683,0.030092599,296.3928145,42,0.46550846,2.393396866,0.009949706,0.00824429,0.038819835,0.008230194,0,0,8.12E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004156044,0.002653182,0,0,0,0.001423814,0,0.004871356,0,0,0.005146443,0,0.002165179,0,0,0,2.39E-04,0,0.001591691,0,0,0,0.008672112,0,0,0.014670317,0,7.25E-04,0,5.36E-04,0,0,0,0.00215985,0.115463274,0,0.003816744,0,2.65E-04,0.005599186,0.002393193,0,0,0,0,0.031532394,2.71E-04,0,0,0,0,0,0,0,0,0,0.002165179,0,0.002653182,0,0,0,0,0,0,0,0,0,0,2.39E-04,5.31E-04,0,0.007540822,0,2.65E-04,0,7.43E-04,0,0,2.65E-04,0.001342578,6.28E-04,0,0,0,0,0,3.63E-04,2.39E-04,0.001352941,0,0,6.28E-04,6.28E-04,0,0,0,0,0,0,2.71E-04,0.002133073
44,Spring,2021,WhiteBrookNatureArea,Town of Perinton,Low_Urban,23456,20.03,63198.09,0.017382171,996.6,3.679118416,27.77777778,1.572295078,0.2726327,3.264385,6.77,39.2,48,32,20,0.535676189,14.87989413,0.173516543,0.434881683,0.030092599,138.6648923,39,0.510322392,2.417166763,0.001029882,0.001627783,0.026265323,0,0,0,4.11E-04,0,0,0.003562909,0,0,0,0,0,0,0,0,0,0,0,0,0.001183473,6.84E-04,0,0,0.003823255,0,0.001027654,0.001528456,2.57E-04,0,0,0,0,0,0,0,0,0,0,0,0,0.003171734,0.001185958,0,0,0,2.57E-04,0,0,0,0,0,0.008171386,0.050539928,2.06E-04,2.28E-04,0.003083444,0,0.001139829,0,5.15E-04,0.001139829,2.28E-04,0,0.009498993,0.002724322,0,0,0,0,0,0,0,0,7.72E-04,0,4.80E-04,0,0,0,0,0,0,0,0,0,0,0,0.001029882,4.80E-04,2.06E-04,0.003909542,0,5.02E-04,0.00159576,0,0,0.00323765,4.56E-04,6.61E-04,0,2.28E-04,0,0,0,0,0,0,0,0,0,0,7.43E-04,0,0,0,0,0,0,0,8.74E-04
